sqft,bedrooms,bathrooms,age_years,price
906.9428867749959,1,3,67,107348.71621121462
2261.0410906766538,1,1,39,347690.9971412652
3186.6311193441984,5,1,70,488549.64345653553
788.9520403615678,3,1,50,150980.82881024547
2398.6750662596587,2,1,55,331475.8764503481
3974.790824958321,5,3,48,639675.1126014708
1336.513764229813,1,3,42,196108.2263939225
908.7740485579321,4,3,40,206631.56323971035
1512.9756573439863,1,2,64,224016.33515618768
1705.1815359766447,1,1,64,218018.67806735102
1500.2112472740096,1,2,5,222097.18206272804
2012.3093346626722,3,3,0,381876.5949540237
3416.931537449665,4,2,2,578726.829253413
2310.839662869922,2,1,64,311444.0827971341
2562.3984610454495,3,1,70,350800.5636214853
881.625933690038,4,2,65,152066.63854545358
726.8168194101474,3,2,57,114211.88193061578
3828.488542524622,1,1,46,560483.7384709169
1714.8344305777289,3,3,34,298780.0622250868
3815.6605276557566,4,2,41,599893.6982782828
1674.6969470745344,5,1,20,300004.66321545985
2738.516638762567,5,2,35,470487.385884007
2815.3473322386703,2,3,77,409934.8991168799
814.9684730928701,1,2,14,136787.31844360533
748.2822633851613,3,2,17,162057.50459414514
2046.0324753467378,2,3,3,325909.47508254513
945.4907104901508,4,2,20,210233.6883726735
1535.4031166324617,2,1,37,240240.71982945228
1185.4936482483477,5,1,75,175323.14934411802
1595.2937275637873,1,3,41,242769.7319386418
2095.7783580663486,5,1,60,353582.2313426505
1589.6614345537694,2,3,58,251208.90200075594
1674.0427409604335,5,1,68,239116.7127522879
2200.8926813187527,5,1,36,355132.19635599694
2889.550813550873,1,1,75,397083.4320510966
647.0012524735355,5,2,56,156780.42536552326
3991.2820517498267,5,2,76,627212.4970723618
2007.8195706472404,2,3,71,292375.0052056374
3730.6020383823784,5,2,31,621357.2329388584
525.3498580500387,1,2,53,66598.36675436313
701.2028576490775,2,3,19,136436.54142325424
846.9960132280411,1,3,11,162894.9832412305
3694.5894910242328,5,2,44,565121.3351512739
1942.0778396292417,2,1,73,280935.4188892804
3462.3495081810775,5,3,30,590320.9743775972
2931.1995235618774,4,2,45,463108.46546195145
807.342193826061,4,1,26,144551.15021716914
1765.950359153839,2,3,54,254716.7896079492
1660.1212121783296,4,2,46,282257.1241034102
2085.7376091792985,5,3,38,371659.1740785027
3138.350747848538,5,1,71,485572.7286721865
792.6566618677293,1,1,42,131761.62490542766
3742.2553750826983,5,3,43,581171.9610320317
2168.091935207483,3,2,40,336481.48802810267
1780.250117557429,4,2,27,299921.860115207
2941.94588242203,5,1,75,464389.1173898386
1467.751006018821,1,2,15,234420.52315379662
2993.6497390254217,3,3,21,481218.8410972372
1955.7786104935012,2,2,66,285658.38799741375
2173.5479285303327,3,1,61,328275.7472958988
1161.8774760042243,1,2,50,188264.57033171892
1211.1462461683523,3,3,51,207659.71699114772
3514.879476165866,3,1,17,552092.2047932547
2517.1295635210663,1,3,55,365096.1819005335
1977.9752353987462,1,3,64,272411.388246534
3212.3831724470465,3,1,15,522126.7619787039
3692.367898243874,3,2,6,615220.056966598
1056.0037605769357,4,2,46,184237.95420749835
3992.9991664794306,5,1,7,660343.7046368478
549.4984751271945,3,3,9,158746.16188172565
2648.875739779321,5,1,23,449437.8136812274
1422.7569162202062,5,3,55,263833.72596301575
1382.4665976464712,1,2,62,171635.02372103644
2231.288999320688,2,2,50,327698.1417408839
2614.7841514988777,4,2,42,392840.37131115864
2028.9943430360208,1,1,50,265019.7561408418
2998.920382839086,1,1,55,432323.75824656175
3826.013733634242,5,2,56,625656.876498215
1091.054455567271,5,1,72,171095.39403520964
1331.5490772598016,4,2,14,236785.50092577442
2633.474408000894,1,3,78,373013.50537913374
1935.908337868981,4,1,3,362021.13067728514
1603.8528232742985,1,3,67,223556.60112463316
2265.7418477670044,4,1,10,402545.3746794776
2938.9249934718973,2,1,35,444911.54603586014
3680.3412726400866,5,2,2,610146.7365416657
3793.0425505699636,1,3,43,560078.9096538512
3368.368850307617,1,3,39,509258.5401820243
1713.1329347236974,4,1,0,347925.6399735787
3593.5475240984783,1,3,63,536344.984190561
2984.7960525110184,2,3,6,490390.13873143966
1110.726708517513,5,2,24,229742.89053379852
3836.334165677897,4,3,35,625630.055158201
1365.6989108906855,2,2,68,185885.99938169992
2887.497432390011,5,1,26,479778.4281251612
2930.851715438348,4,3,66,458061.8866780656
3678.2217458949413,3,3,41,592990.9403809976
2832.611871987081,1,1,43,434713.7404983235
3940.9733023624235,3,3,0,673920.2443511646
709.0551293489675,2,2,68,89241.74794801141
631.1079324775435,5,1,75,111924.04794988481
1184.6671671545319,3,2,31,196148.01772178806
2513.4233690899873,2,2,38,372385.4943165805
1983.6968586380044,4,3,35,345707.6654061058
788.7909457980877,5,2,13,195004.81275412446
1207.032066914785,1,3,47,181551.12181060377
2527.366920156706,4,1,51,407649.6088073048
1908.6600815885897,2,3,71,292850.02441244305
3172.0317165023944,1,1,46,471300.4899207134
2134.3760408347744,2,3,29,345697.5892180871
3572.079519755697,2,1,56,503806.30489212106
3155.643890056973,2,3,3,548771.5239656253
2230.545227503657,4,3,79,339331.7239527104
1752.9528996057575,4,2,11,331069.62607466726
1248.445122741009,1,2,35,196535.6434929359
1522.268593312543,4,3,7,292622.3044040341
1742.7720886556,5,3,0,375622.57903736643
1764.3270598404156,3,2,34,301514.2963656127
1126.5537269688134,5,1,16,225018.0716493708
2156.2399801544775,2,1,73,291869.4929887791
891.4146718636066,4,2,32,159762.59877018374
3540.0243050423796,1,2,31,517422.5420388366
2426.2128685502175,5,2,20,434463.42319072876
832.828307049894,4,2,50,144410.56701474753
1647.3734793244187,3,2,38,264009.2941202795
1393.3291917213614,2,1,40,217548.37596214714
1046.5426198042383,5,2,50,189849.9835194943
2182.237317711765,2,2,55,335056.7829613846
1141.451638847704,3,3,41,191945.5460880158
1030.8562676787865,4,3,55,177947.96277934773
2958.0064015437943,3,3,4,517174.3063240477
2003.527233919936,1,1,3,309048.16286342475
2852.1963733010343,4,1,2,492339.59764433815
2144.906356835026,1,1,0,350284.8906506079
2263.930504315984,3,1,2,383140.11210462503
1587.423773177811,3,1,55,214583.83417978176
1992.1178258248024,2,2,54,278206.6216834408
2183.1446016813106,3,1,70,300258.0316651439
1698.406990439373,2,3,32,261084.2960146616
3391.743600214189,4,2,10,579585.6048244518
1361.9688259267389,3,3,44,219202.45637450708
1271.8910824345517,4,2,43,204000.86311653483
1704.875138222739,2,2,31,265433.26738535153
3248.1379897439388,5,3,56,527994.942617259
3466.4855344994708,4,2,55,517242.66236444045
2477.5720888282813,1,3,47,382019.0000376442
1762.401779662702,4,1,79,268890.83701389976
2770.8336888694666,3,3,34,442603.15959008195
3392.650202240075,4,2,49,547681.215946946
1350.1055645464924,4,3,2,252881.64888973016
2836.413128426819,5,1,16,473485.0972319059
2984.5568222847883,5,1,29,491061.0665277025
1865.8686931470056,2,2,58,276520.5478473789
1006.8466796504656,1,1,24,169835.33405431846
2626.0478613856994,2,2,17,417420.61735829053
1235.5922029458711,4,3,77,183774.5515733744
1788.0471083045454,5,1,55,296382.9013714305
2405.8783500162026,4,2,2,427574.18195580173
3869.4503835937307,1,1,45,572035.5043902737
1012.8308923778354,1,2,29,153777.31040981284
757.9270772303427,4,3,0,191233.86324869574
2386.015263829603,5,2,11,418649.02982370736
3800.800643509563,3,3,15,629436.8604964681
661.7007390063671,1,3,30,104457.29603191541
2747.412224101356,4,3,18,463529.46104744985
595.49327493689,3,1,68,97155.46881400024
2428.669307334568,4,2,30,395040.029173044
917.0739834594702,1,3,29,153396.65058793244
2806.9253061423265,4,1,70,430410.6111589641
1763.4501837822127,5,2,28,315400.5240015796
2790.9947007231926,2,1,56,420194.8704684448
1403.8706594218597,5,1,50,230984.03908809493
762.2009223013854,1,3,38,137988.33924053662
1136.5920714121362,1,3,21,169661.44582733032
1458.7043915493282,5,3,32,260207.66871648352
1076.6869814419342,2,2,4,201265.00182094294
1194.5193356517375,5,1,2,267661.2649403597
2404.631910738053,3,1,36,400673.0718505904
2031.7465976448095,3,2,17,332448.6878856928
3388.5517049224686,1,2,77,476216.0142281335
2241.704962088994,4,1,70,329968.65599567845
2388.2800238530517,3,3,58,343191.2402896667
2985.445230575353,1,3,30,473476.41712143016
3486.9489969605697,3,3,18,566070.5124513642
2546.4554029086466,3,3,21,448352.55424232467
628.8775363709539,4,3,46,136608.75534600287
2107.2458552913795,3,3,75,311215.18303407903
612.9443857250635,4,3,33,130307.80585405952
2617.0778517972612,4,2,17,442151.7656031484
727.666780911339,5,3,20,186823.31609338516
2388.631735320643,2,2,64,341833.75367540657
1024.723999729047,5,1,78,201659.16425926524
3494.3344080397255,1,3,30,542188.4411907843
830.0435069630655,1,3,2,145107.8265793648
2807.9725123051016,5,2,29,477156.6711357548
2963.3251876185586,1,1,65,430360.4321839429
1463.1565777314443,5,3,26,291978.8237336929
2574.70802923991,2,1,14,403089.22534628725
1654.714582952598,1,1,21,242592.4844782651
1406.3289032533414,1,1,25,200266.30228111547
1408.78937871609,5,1,21,246013.90255970723
555.4608321929373,1,2,50,65680.04773317743
2855.275959969762,5,2,22,492533.82235272217
751.4208942513878,2,3,2,153734.02056067163
1189.536890210137,1,1,37,193802.6589219353
804.3193643370341,1,2,73,97782.81794901635
3314.979132297907,5,3,35,549672.6869495915
2353.1904664489048,2,3,69,348263.54092579917
2135.7469289950086,2,2,1,383166.940471701
2541.6249982026666,4,2,30,398069.5897420679
3328.9519835709966,2,3,31,529008.1837885062
2684.29940748444,1,1,40,431140.070111464
2296.468764302034,1,2,65,337221.384061498
1596.081865986019,4,2,67,238433.19075510584
2308.6158949364694,3,2,60,354102.4363793685
3955.331826111368,4,3,11,655993.4909360905
2494.563769501684,4,2,10,473222.96820737526
2170.1786341298193,1,2,71,288779.1715602125
3609.0198865794246,3,1,16,569497.0363550927
690.8735180912481,1,1,52,78120.42672606895
721.4587372445137,1,2,50,77162.23314660734
3262.8258385505414,1,2,67,417102.8431021915
3797.5153979423703,4,3,50,601088.1565110761
678.1150312664676,3,3,9,165079.9458948472
584.1882227404429,2,3,4,129004.71815758724
534.1448818365491,3,1,35,104385.27378106568
2519.387234540537,2,3,24,420784.8100948372
982.2087947949351,4,1,17,200998.8966491261
2464.6930443865767,4,2,40,378610.7153722081
2823.27953821946,4,2,18,497322.9985819658
554.4141764613953,1,1,54,73611.36382513602
3545.4062483192506,3,3,29,583430.5078190977
1384.004080728033,5,3,45,258715.16591049408
2438.928717546647,3,3,26,407961.287844479
1737.9410368511135,4,2,51,277854.658394469
1701.4344816427529,5,3,18,333983.79186535545
1911.7455667314944,4,3,70,319360.53856721346
512.9884860874713,5,2,36,117691.6578179296
2000.7419552424512,2,1,70,289159.0572817992
1427.5589449416705,2,1,23,221822.51600798345
1750.927010953495,3,2,16,312565.8664868849
1070.1472112233973,2,1,14,180146.46788981414
1672.0452031488392,2,2,69,250267.35132350985
2948.017635363329,2,2,60,464638.8733835438
3943.22924803175,2,3,16,633004.9315825922
1189.9512846935716,5,2,54,206006.0711540978
3533.4026234177,3,1,0,568683.2975236938
2651.648002185445,2,1,12,430328.2470904352
853.515250758117,4,3,62,146098.07622835084
551.429601484566,4,1,55,110151.51110558434
3594.08322004488,3,3,72,548892.2841541996
1319.2136334434908,1,2,51,200438.1419362742
871.8504132589824,5,1,8,185214.521925018
2794.4697032859804,4,2,12,461432.5012676057
2973.1132375929847,1,1,60,407961.5322578611
3632.7335396746143,5,3,50,597776.2306983619
2251.113415508136,2,3,6,372261.7064040018
1591.8718708248464,4,3,79,260838.70229325193
1613.8866418485425,1,3,73,192299.62639205126
1216.6573752718336,5,2,77,189062.95352896707
2723.3255416409847,5,3,37,463472.24071590754
3797.953183029819,5,1,75,551693.0871595755
796.3909308498393,1,2,39,109237.45539144313
1853.2282669802048,1,3,33,268478.70837370097
1731.372188786501,3,1,72,246075.3720869746
780.7047882763248,1,2,53,101147.84053673013
2581.873059099431,4,2,24,445063.07909688674
3940.5264298610987,5,3,62,616069.0321862424
1468.376597865356,2,2,43,203808.17423050848
3044.891957021897,1,2,19,463514.7553118759
3652.026692399532,5,1,8,612348.8862648217
1447.274873886845,5,1,38,257110.75622638766
3716.447526587355,5,3,14,635784.1535346754
3119.3026378968234,2,3,34,509756.67933496996
2759.7561814024675,2,3,42,426144.4443217606
1179.4808181445028,5,1,26,222029.9796254363
1470.903693681687,1,1,69,173989.0282055147
855.4377174034507,2,1,37,123001.2102623007
3635.029363281754,4,1,29,594528.0762034258
3331.3363194971785,1,3,51,503290.955502079
803.0640310592714,3,3,0,144871.409794778
2358.551853625091,1,1,49,353467.25233302853
1245.8475056050997,4,3,18,218115.51271588364
3179.6825026344522,1,2,29,477742.9787362281
2505.9892979012525,4,3,39,434124.9122995724
3808.8448163588328,5,2,35,623323.7909153199
3044.9845330570092,5,1,5,530068.8309204545
852.4046438034279,2,1,74,114571.17650173478
1804.733002724658,4,3,11,341397.46492097696
2516.9587459460345,5,3,21,429247.3107992451
3691.434322582558,2,2,17,587648.9960110227
1798.31632419306,2,3,36,281724.0843788333
1157.624559956812,4,2,67,150402.28699217516
1491.5913305975682,2,3,62,220908.5252208159
1368.5765068024539,3,3,34,249282.7641859673
1040.7195893591884,1,3,40,164969.30865440678
1703.6562865220392,5,1,11,315965.54612385837
1371.5084047258888,3,1,50,236510.79819061805
2286.6288225646967,3,3,43,375724.23559058516
3629.8963930354325,2,3,25,589095.4989374497
3840.1363656373865,1,1,46,565176.194336458
1057.9666285024928,5,1,68,197721.18261117526
2493.010367350501,5,1,49,398418.63612076954
2858.478687112062,4,3,5,517327.4814258011
1033.803236419375,2,3,59,185907.93708561943
2361.2980059737965,2,1,77,320208.92869249533
1200.1873784182621,5,2,45,237641.89786478275
1774.2518463807376,2,3,27,275651.66523109004
1633.7929822042486,4,3,4,321697.37189465144
3352.3257926027413,1,1,46,498087.42219359765
1319.3897914795407,4,3,47,223190.81727429276
2390.3473817828044,4,3,42,373608.85599761544
2549.570556303454,4,3,48,419941.73013583454
1654.5515023893604,3,2,70,241519.78568936
3753.0138101396856,5,2,40,611892.4274161167
1662.47754904879,5,2,37,302308.13551228575
1641.6679485809557,5,2,11,327978.38052039983
2924.1273399277156,3,2,10,507949.46191153076
2207.1161928242045,4,1,16,381886.69842194807
3036.791018304335,1,3,31,447337.4078527512
1035.0714367594169,2,1,50,158457.1749049564
1018.2975212944166,5,1,8,221359.27182660482
3076.1804686149494,3,1,61,460049.0673461459
1859.8987678161277,2,2,78,282277.59775504464
3499.9660307184195,2,1,5,558188.3122684201
1317.2363832614549,1,3,71,174795.5719865437
1340.8370561142315,2,3,60,211297.56863788268
3521.3805834973,5,2,71,526078.3941917014
1765.959134990361,3,2,36,304561.5841055837
884.3184160684243,5,3,75,160880.36811567054
1271.0502927497537,3,1,50,220973.01979791888
3193.463170354811,1,3,63,478097.0600526144
1429.0761103187701,2,1,62,203669.44902701068
2445.2417266464327,1,2,33,373525.12912685674
3421.1467168643644,2,1,6,524283.64915271907
2636.479762585691,2,3,32,420078.44067324896
3134.4165354467373,2,1,58,461570.4434884731
3919.2870461654275,1,1,46,587056.5023416145
1547.2387487542287,1,1,59,212685.80564057053
3566.741004611384,1,3,3,582308.1351543345
2428.7169781413727,3,2,37,399292.19516679586
1204.9537246418854,3,2,68,172997.60117443005
961.9736155693855,1,3,20,172243.63184625653
1647.6332409139502,5,3,39,300219.59181129915
981.8051602542196,2,3,45,144241.86434668355
3201.0402029162215,5,2,33,509917.15093786875
2451.02945501888,1,2,46,373562.4712200008
654.8182746544167,4,2,5,181908.7595807552
3574.0426144467738,4,2,32,598014.4871297131
2586.010148357394,4,3,35,422864.3701272109
2050.0556828623185,2,1,42,329588.05428388005
993.2831587159865,2,1,26,184743.866958746
2144.475667466503,1,1,58,285572.4181417456
3710.6432305796684,4,2,63,579923.9011360586
2545.474890590298,5,1,63,426195.0456380851
2107.2554532180475,2,2,46,323198.5438500446
2628.33338948509,3,2,75,406296.4952429036
2426.9614888579,3,2,30,385446.0039405886
2682.7155988704517,5,2,77,414370.6120834162
1196.4035276030108,3,2,2,245402.58261949246
1020.3469344993854,2,1,1,183390.70842045292
543.8234728390978,4,3,78,96633.9272053718
3411.438558611179,2,3,72,507075.16817574576
511.3375229674931,3,2,66,63371.22003419451
1396.4812546266708,3,1,70,221096.48758321023
2548.6850618177305,4,2,28,424476.0460879572
2249.3012828051224,1,2,79,299932.97943391127
3655.1602485512253,1,3,53,538865.5305441632
1246.2170462576178,5,2,63,216065.72081537798
898.974519534875,2,1,29,131470.33989920522
1061.4554329170069,1,1,75,133592.2035348616
2242.4375568484393,1,1,58,306513.78324472526
1519.319171521025,5,1,78,246765.4986024619
2093.887556779583,5,3,77,327110.0221030204
2907.537336949782,4,2,10,479657.4382111682
1624.827558109142,4,3,66,252888.0117783921
2827.989725075939,4,3,9,495947.8887915766
568.7614250762897,4,1,62,73754.12373514558
2411.6127824760288,2,3,44,390519.7198723311
3675.638375494048,5,1,65,564014.6015182717
3769.5533673032996,5,2,73,598822.0121516447
2501.2621639810422,2,2,15,400082.6333556086
3940.8054826592193,3,1,42,615040.0031885969
1323.8837951437972,1,2,21,197139.5622348419
1541.6523548778239,3,1,40,228530.61130955923
2068.329542546958,3,3,56,337721.0749573164
2281.170789501697,1,3,68,319142.79390439624
3368.145630781741,4,2,35,559370.5363122689
2065.8649892362964,1,1,46,284325.1507983285
668.1802277940677,3,1,72,95662.33374204137
2949.5642987624065,5,2,65,456817.5863524456
1279.3393747311434,4,3,15,229654.338073872
3588.1094457635936,5,3,48,608454.9575136118
1241.970717743115,1,3,45,186684.54753530622
1535.089029214814,3,1,41,257273.47903427167
980.308655057205,5,2,3,225727.7988386273
1558.9912252885497,4,3,39,252758.55571029568
2603.344267810247,4,3,10,463789.4500496575
1435.5878715173521,4,2,63,247364.61361227662
669.6007770681019,2,1,2,151376.04330030404
2552.1483761721197,3,2,9,454281.6543283575
3072.2513305690222,1,1,77,426457.8338163318
881.2267843151593,3,1,27,154485.3667181772
1984.8548364536075,4,1,75,296182.3142565097
738.9323592210329,3,2,7,142443.39734365948
559.2602991328231,1,1,61,67375.7533885128
1810.8829757904407,2,3,52,292146.5055442021
1502.8440485998271,1,1,76,191186.95760829642
3563.470536177309,4,1,32,554882.0682090811
547.2840397475165,1,1,68,58610.34890499352
2762.4965102103374,3,1,71,394817.55736110546
3067.7450910280863,1,3,36,489192.13392410235
1959.5190603728365,3,2,27,317727.1980322384
2252.6276137333844,1,1,58,305070.491251896
1364.9073384594212,1,3,73,180975.43593397236
1383.351881823844,1,2,62,173015.95724924578
685.4926536215419,5,2,24,148732.0171966808
3670.012004847636,5,3,10,625670.2244028545
600.3567086988828,1,2,75,23994.609582033947
979.8848187884676,4,1,78,171515.96923832496
3034.9346265615322,4,3,71,479294.6559124161
2101.566120409185,3,3,76,322077.51461493666
2291.9691015813373,4,2,23,378658.711166967
1530.5686496107437,2,3,31,258932.52000884956
1064.0108381266969,2,3,42,177175.96609511707
3296.9070001017235,4,2,23,543867.6574332211
933.2350966488707,5,3,5,201351.66586113122
1535.376837374822,2,3,35,251847.54125928276
3131.513571032484,1,2,49,432810.85859443515
1543.3493091228843,3,2,10,274828.24878756923
3829.720576028335,2,2,54,560361.5647325888
1113.4311260576933,5,1,34,200053.8585508322
2346.6230692842596,2,2,36,360620.8382731678
2383.1205589565743,4,3,72,387561.3438690028
2251.7173420373138,4,3,34,403888.4716491002
3210.3755178028423,4,2,14,537027.713151878
661.3215859381771,3,1,39,97248.41625430131
2410.654490466881,1,1,19,389653.23338202084
3264.1540933275764,4,1,63,475613.54687036714
677.4437323510272,2,2,33,109241.06561826025
2412.0708167824996,5,1,15,415827.9331271368
2042.3053549624192,3,1,28,318192.45946907345
1916.124438596515,1,3,66,293582.1801360594
2382.0156231468018,2,3,44,379262.0536682839
2686.4868161979684,3,1,57,418533.6355838561
2962.582501709129,1,1,47,423558.7502165508
3643.865829083455,3,2,31,588851.4880348443
2798.0270998983865,4,1,13,464210.1791696388
3996.3253003658383,4,2,77,601831.2604514955
2827.0122549051484,2,2,8,464247.0141425378
1441.9710580176525,3,3,46,248453.2420502504
1015.2078863254914,5,2,18,224510.4203181045
748.1351086156412,2,1,40,110186.50513007586
1438.8000718415562,4,3,73,210267.53604749727
916.9526585673997,1,1,42,120342.23540313457
2891.9745994972286,1,2,62,374484.2598663171
2913.27391075209,2,3,27,462232.788315417
2642.219075157896,3,2,16,425544.61250115675
1839.8404912629485,3,2,42,308642.8519338738
2123.658262111051,1,3,39,286146.80157464946
1408.0412807067019,2,2,7,277425.70300383714
3715.228642262301,3,3,20,599248.0324837241
555.5318485664455,2,3,48,72299.5025520522
1622.0670774440523,1,1,49,231450.0212721944
2504.80600709817,4,1,27,418414.8414141932
1132.286448986667,2,3,14,216007.68562037614
3489.9246900224034,2,1,52,547314.1840627065
2181.518660557981,1,3,19,338716.1309516798
1796.982733026387,5,3,48,322549.03147761134
719.8638149093404,1,2,13,129833.35020390499
1484.1425826644363,2,3,79,200326.9050207246
2563.7550652265863,3,2,69,387702.30862464925
1484.2685610793817,3,2,59,248187.5319055532
658.0137787944332,2,2,65,76069.12773603377
2528.452103757212,3,1,0,430984.9990708875
1563.7065259498556,3,2,76,242739.3631540378
3462.3692230946017,5,3,9,608883.2017710528
2921.271187991101,3,3,39,446240.6641148292
3025.164607114108,4,1,39,483801.87098112464
3615.6270848066374,5,2,53,572215.0215597291
3335.0246059219417,5,2,43,562096.349466194
1652.3979946887512,5,2,24,304797.06851145084
2491.516773710263,1,1,38,393538.0675714005
1406.0630000421572,2,3,32,218007.2300792863
1205.3750108397003,5,2,58,219859.85505018145
1220.5038068837935,2,2,59,164879.28545740762
888.5914105061843,1,1,74,121484.88454550008
1336.6861070200594,3,1,49,229686.5232522905
1286.4461873746152,5,2,4,254046.88719828875
2854.0019771852967,1,2,73,410930.8158708919
1380.1834645782956,1,2,50,196427.62880445662
663.3094610074536,1,2,62,55767.16703804192
1975.6124365269166,5,3,23,349441.7789722968
1203.311428920321,1,1,52,161390.32212610779
2912.7212359938835,4,2,31,485800.6135561853
1275.9894014495674,4,3,64,209646.7119244043
2449.392188897035,4,2,76,377007.9856839437
1116.0969942597803,3,3,76,174294.41067549316
2187.454457835153,2,1,5,361413.0651864993
3535.2660015592687,1,2,2,541099.9172940686
1561.5061219579738,2,1,16,256496.86705980825
2345.1907830694618,4,2,58,379313.9532031733
2035.1700748295104,1,1,40,272111.5363607293
745.0531620056393,2,3,43,151277.11542567072
572.3502912627355,1,3,59,99360.5784177933
3448.6529176824192,1,3,43,524339.9327828577
1691.2367248828168,4,1,76,280974.7615667084
2901.240521952494,5,2,58,454865.13328482496
1944.4309485523759,2,2,77,258029.2202073782
3434.086010321886,2,2,11,539068.4057204076
1182.5728668973743,1,3,74,146569.0767578924
2193.398329107362,3,1,48,363091.46642011777
2419.36218509008,1,3,62,353057.84270210314
3277.5016805821065,5,3,24,558614.0272867766
603.061332766679,1,3,36,106114.83031561405
1768.553783480516,1,1,51,269177.1244986866
2163.113556876292,1,1,22,330408.69315322675
2560.9050033723483,4,3,67,399970.1498449482
995.127133749282,3,3,69,161152.7381343256
2402.58005990707,3,3,7,436558.0614327959
2927.088556668192,5,2,59,466896.5810823049
3065.6458395567984,1,1,48,463497.09075353394
1285.208602280108,3,2,56,206587.11440319192
2042.7907958814471,3,1,71,292048.73707626556
1542.8764828502538,4,3,61,265010.84348958475
1856.7481230013739,4,1,12,355343.6380973562
1770.5570100053308,1,1,73,224620.64352246947
3807.9193337121087,1,1,37,583118.2152582395
546.8728985581863,4,3,43,131087.02150876075
3817.039966879092,1,3,4,610767.5376063868
615.8453699604732,5,3,20,164203.7079592065
772.715482581425,3,1,34,145961.6600972219
1221.0812984342167,5,3,0,279377.311964912
1503.9237277301838,1,1,11,243384.9622126274
3502.073393900186,4,1,19,576959.9665104422
3444.0985322780884,4,3,63,528506.0448078604
3770.721829422519,4,3,52,589398.889353141
1864.019004954121,2,2,59,259637.68817865674
555.4234767045857,5,1,29,124076.3582081466
2690.372908738725,1,3,51,398704.1227621409
3647.118299488105,1,1,15,550679.7387331151
876.0389372174334,2,1,57,126800.08027114485
3397.275093824725,4,3,10,562627.5835365402
506.24855349941697,3,2,12,116815.26761744497
3063.10492043704,4,3,2,545786.7174279108
2226.4996177798344,1,3,59,350817.5612784555
3678.918230286531,4,1,45,573709.9113347826
3562.446304552163,4,3,7,621636.1790204385
662.7452620645064,2,2,52,120210.74908980359
2243.52264096808,1,2,45,315545.27837738756
1347.2359324387635,1,3,76,183950.64524463663
2037.8701862016014,1,2,8,313847.15333738225
732.0537844177587,1,2,62,84538.9990831946
1761.9451833561457,2,2,68,257999.8814670348
1929.864109348242,4,1,12,318204.6522190364
513.6213754890478,4,2,45,114994.47966408727
2160.8160645220723,2,2,16,351324.8941215971
3631.191208302273,3,1,73,527770.0065467365
712.6771246397752,5,2,77,131289.59500353073
3806.6722256160624,4,1,57,570301.7827461562
2212.608410467109,1,3,23,327512.10012891906
1237.0778968879877,2,1,41,186247.0337306823
3891.8577177193765,5,1,43,607789.713935315
2157.3072595277226,4,3,21,378909.3732996521
2029.2015069931138,3,1,64,281962.259439232
1817.6453513249146,1,3,34,270627.16051539936
3584.678110581135,2,3,51,532731.4953994415
954.7394687170851,1,1,13,134914.20670783147
1236.6264869665679,2,1,3,204073.76154539306
1491.271635059446,2,2,47,216503.84475106557
718.4971802173602,2,1,37,111564.03092650691
3454.258403661621,3,2,75,558841.7281391051
2210.162848125118,2,1,42,321777.95932072576
2605.5659376854287,1,1,68,333952.2009047587
3599.174452104227,2,1,42,547774.7581141822
2231.6306446479384,4,2,21,365694.36008710397
1467.0356492325868,2,1,8,233439.12273898468
2359.308460376813,3,3,57,366161.82178342564
2250.8335148487786,5,2,77,354558.775638726
1545.8888153895234,5,2,40,278828.36931901553
1311.1865029169353,3,1,40,213167.20535804552
1752.2967624458522,3,2,1,314202.4563078027
3072.6611079855184,4,2,53,500695.7674211332
1078.6536956497016,2,3,58,178647.75956477463
3986.278288252098,4,1,61,598005.7340729057
1323.4229780210594,4,2,67,207622.22798744813
1454.27764565951,2,2,20,224042.20361843985
930.0562012685373,2,1,32,156484.92155737555
1871.5173228950616,5,3,2,362929.4229787017
1801.4925856160864,2,2,72,282507.13682387234
2886.3608732847374,2,2,49,425598.7636835885
3636.127274961856,4,2,66,580783.1058524789
1367.5350160040857,1,3,72,172845.69425880388
3332.871874995938,1,2,61,456211.30480770493
1579.002992907745,1,1,71,188257.07758701884
1923.547988416069,4,3,5,364377.7570459916
948.9617840497536,2,3,70,152115.5865093819
3624.548411485934,1,1,41,518821.8827635296
1806.5997880002235,1,1,16,293214.2890850673
2953.0460501238717,2,3,41,453273.92844214436
592.52723783275,4,3,70,100121.10379167055
2939.9196465038217,3,2,15,478345.47104753857
1292.096567435609,3,3,6,276070.30999494554
2080.1385205318693,2,2,60,308472.08788899484
2858.2595232364497,1,3,22,454400.8218102343
1097.5187714509705,3,2,1,195410.8688378038
2345.1369234458807,5,1,66,370179.46080613777
3425.0112925292337,2,2,24,540412.6922720558
1071.9253718469677,4,3,7,253914.59210637936
2136.6384962512957,1,2,67,283877.3627159736
1144.1918117288478,3,3,62,174418.6331847967
1001.5862171671683,1,2,77,104910.17612117584
2214.9867914896377,5,2,63,350039.5344367657
2098.326468788859,1,3,54,320145.6324880407
2753.4227343026387,3,3,72,406454.6070103454
3502.3007398136774,2,3,4,591609.8773804206
2973.0663136165417,1,1,68,412770.6071479035
1677.157426199532,2,1,55,226898.0321542949
2201.3163061466485,4,3,57,349745.6175101601
2858.1953539507776,3,1,68,398883.14117695024
3435.531179425965,5,1,13,552327.3319424612
2889.629320299481,2,2,62,442427.83203777665
